"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Franklin","IN",,"18","047",1538,98.0376766091052,97.4296910177309,96.7616773008844,94.8462929475588,91.5807560137457,94.3409771265683,93.2543097121257,93.1802835921675,92.9039070749736,94.5225595244336,90.9239413490101,92.5977868708201,89.4165247018739,89.1833810888252,89.1833810888252,87.4988152263465,89.9603426250437,89.1833810888252,97.3053892215569,97.3484848484848,97.1256165251361,90.9805544062888,90.9636991300547,86.0555555555556,87.0066510172144,87.0066510172144,82.3815087749808,85.4904540763674,83.6820083682008,78.5636856368564,83.033858033858,85.7456140350877,87.2602739726027,86.884567645842,85.4436229205176,78.5148996705601,77.9106029106029,78.5377358490566,81.7611777535442,84.4603381014304,86.3917843351595,89.5982783357245,88.0503144654088,83.418262012012,85.1472471190781,90.4645081453436,83.8273339785587,82.8125,91.6193181818182,94.3576512772941,94.6022727272727,90.3809523809524,87.1843735111958,89.2261904761905,89.2261904761905,85.2352941176471,78.2514136581122,77.5275275275275,77.1320216665643,77.3809523809524,77.1544715447154,84.5762711864407,81.7998987201592,82.4608557893442,85.7247296895149,86.2141652613828,85.1189052369816,85.7142857142857,84.6542813692133,83.8780918727915,87.3739351806521,84.6542813692133,90.2083333333333,85.2470799640611,84.7798742138365,85.7142857142857,90.6808035714286,90.5946729957806,90.455518018018,90.9891812633748,86.3943429081491,86.4930555555556,87.9781420765027,84.7798742138365,80.1282051282051,80.3933253873659,88.2424564137032,88.2424564137032,89.2219387755102,89.2219387755102,95.5088265835929,102.110490378647,102.258948893027,95.3369263023563,102.972856527359,102.551020408163,100.993788866166,107.384532760473,105.297397769517
"Elbert","CO","Denver","08","039",1539,148.206599713056,143.75,143.770922093731,142.537966097214,141.841062775449,139.155367954294,134.889723134679,137.362637362637,137.146943573668,136.898393130585,137.87102550921,140.902208617228,138.691511266938,139.421847019698,139.909059111577,138.057984353428,133.54584092289,127.049180327869,128.455284552846,125.518399791568,124.723802331388,120.525931336742,114.097363083164,115.686496426645,112.728212493192,108.332011001798,112.568226274882,112.877808634183,113.043561378467,118.168524712003,120.261942918193,115.818612776957,118.574445039185,120.751802265705,138.616604972045,135.228002332299,133.090501541048,136.767849508337,140.291806958474,142.114568777331,149.919483191993,152.164948453608,152.675974403723,144.989236848313,149.32329369183,154.238090828419,154.238090828419,153.478854024557,150.811732239618,158.515854854528,153.949129852744,165.348399246704,169.600675420791,168.810289389068,167.67270288397,168.161067668516,168.140317155214,168.474759389515,168.809201623816,181.842687587457,178.402286600444,171.757487536473,181.855388813097,188.125763125763,193.900657414171,193.875521972559,197.552958363769,202.528314585963,200.954534036674,202.370627348945,202.451708766716,210.106382978723,207.7375,219.464170432537,214.223489015137,215.870307167235,214.784947892813,218.889864689045,218.184042512902,220.801832584221,216.454921514312,222.166998011928,221.970595780158,220.97000059881,221.661054994388,222.654168208465,234.397694349178,234.397694349178,247.86033504297,253.111410655774,245.812293956044,242.583078203893,237.724550898204,230.496453900709,233.236151603499,224.633502105296,227.573752264046,228.99019726818,239.872685185185
"McDonald","MO","Fayetteville","29","119",1540,73.1560616802552,73.8695652173913,74.9394912985274,75.3012048192771,75.3012048192771,76.074011299435,76.1111111111111,77.2222222222222,76.8181818181818,79.7457974579746,82.4074074074074,71.8253968253968,70.6454465075155,68.8063186813187,72.9166666666667,72.676282051282,74.8514492753623,72.9166666666667,72.4358974358974,70.7874015748032,70.1779026217229,70.1779026217229,69.3896551724138,66.6626454223571,67.5,68.0863145939807,67.7083333333333,68.0875258976729,66.9145271427872,68.3047138047138,67.1153846153846,70.5357142857143,67.8169515669516,61.1813725490196,59.7166666666667,59.5,59.95,59.5576923076923,59.95,63.6178861788618,61.8811881188119,62.3545127353267,65.0607638888889,65.8333333333333,68.1107573726541,70.6540447504303,69.6876065146194,74.8403152939112,69.4956949569496,70.1893708002443,70.1107011070111,70.1107011070111,72.4330357142857,74.3243243243243,72.5014340582602,68.6451048951049,73.0430902600714,73.1784730466454,73.6590119282427,70.4174490827676,72.4095449500555,66.1604361370717,69.4444444444444,64.7089800443459,62.6857808857809,62.9124362457696,65.5479811221814,64.5933014354067,64.7769656783333,69.4444444444444,69.4444444444444,66.3388543823326,64.3939393939394,65.0276482706278,63.1221547877192,64.7530864197531,62.6136363636364,62.1325642775548,65.300285986654,69.408292324959,72.9166666666667,69.3672839506173,72.9916666666667,71.4221087952638,72.9166666666667,71.3265306122449,72.9090632603406,76.1834733893557,77.3098409969918,81.9137935820564,85.5632174062018,87.0562130177515,87.5739644970414,84.5879732739421,83.6495535714286,80.657444894287,82.3065902578797,84.6295270043354,84.0909090909091
"Plaquemines","LA","New Orleans","22","075",1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.030215364834,141.025641025641,141.025641025641,139.50923628343,141.025641025641,141.025641025641,142.5,141.76282051282,147.574931880109,143.155872283938,141.025641025641,137.855162855163,150.091664783144,148.63782051282
"Clark","AR","Arkadelphia","05","019",1542,69.1409480033076,67.5887265135699,67.5170815107532,67.3242581388649,66.8918918918919,67.4454365079365,67.4077831890332,71.3248360134261,71.4471403812825,69.8033089888362,66.8886337543054,65.1315789473684,65.3153153153153,66.7772108843537,66.7772108843537,67.6874386597211,67.2670405331353,67.3169556840077,67.2347110258603,71.1702967171717,70.9517045454545,70.7713278036599,67.9012345679012,67.6968635301969,66.4983164983165,67.3701298701299,59.6777332888444,60.8986925468177,64.1447368421053,67.6378772112383,69.921875,64.8708758837392,62.9607716580608,61.5950226244344,63.520749665328,61.5749525616698,62.0341614906832,62.9099556489262,64.2358299595142,64.3269230769231,63.4191176470588,63.1750760649087,64.3207196029777,64.4215260545906,62.3522644750009,64.2496293389151,66.4932362122789,63.6015045970541,65.410079644601,64.172335600907,68.649885583524,61.8919098143236,63.3671742808799,63.3671742808799,61.8570660182729,61.8570660182729,62.099358974359,62.4373119358074,61.8919098143236,62.4373119358074,63.0485754320411,65.8088235294118,64.7493566042189,68.0288461538462,68.7819562327436,68.5436644965469,69.3310657596372,68.4984492720784,67.4414210128496,65.8088235294118,65.7672849915683,64.8742102541291,65.7742180808569,66.1214953271028,66.2172463372915,65.9513232486241,64.5795036764706,64.7058823529412,66.4267921394963,67.0933734939759,67.0933734939759,69.4290093673172,68.9224137931034,69.4217140142158,69.0981340704907,69.9750994119679,70.8129663909296,69.0102739317971,67.9480743486768,69.3103029903015,68.3760683760684,68.6492410845859,69.0102739317971,69.0102739317971,69.5373467112598,68.3760683760684,68.9224137931034,69.738911450868,69.2701766539661
"Jersey","IL","St. Louis","17","083",1543,94.4699359525858,94.705967033758,92.8571428571429,90.9170845434173,88.5443037974684,87.8581836521537,89.6625987078248,89.9924329982035,89.8788589292692,88.273285244242,87.8199666825321,88.2687927107062,85.8943810262662,86.2360599132098,91.3152464914824,92.485549132948,91.3416049600376,89.8530109056425,89.5569620253165,90.1734104046243,90.2206619859579,96.8669250645995,92.2283387582588,94.7604790419162,90.3614457831325,90.7006048387097,95.1227390180879,93.75,93.5077519379845,93.6288759689922,88.6571056062581,87.3293282359366,86.237829227801,85.2493793726021,83.4271920522409,82.9505859993665,84.7579719112884,87.0998116760829,88.5416666666667,88.5225885225885,88.5225885225885,87.0998116760829,86.474358974359,84.4192634560906,84.5173240357376,85.3753071192349,83.674039190529,86.9883040935673,88.4006290688318,87.8890392422192,87.9549362877763,90.921790599971,91.1890304107425,94.1453566621803,94.9879951980792,94.4520547945205,94.5945945945946,96.6968099015079,97.3623011405199,93.6007228158391,93.8923013923014,94.0909090909091,95.2191235059761,93.4879126960125,91.6205155736392,93.6370096201899,92.8692590906184,92.4551262549437,91.8575451937125,92.1310853326786,91.4647435897436,91.1111111111111,89.7435897435897,89.7435897435897,85.9500648508431,89.3879173290938,87.0485678704857,85.8283433133733,88.4511538461538,85.197934595525,90.4743687014819,87.6772255729795,87.394451145959,90.4533781235905,89.697991511463,93.6314273049645,91.1735289539228,91.8478260869565,92.1298734085909,87.5,89.4174339094384,92.0569769766132,90.4835057486788,91.8594605983986,90.9937888198758,91.5234822451317,92.4528301886792,94.9471499194275,93.1445603576751
"Cassia","ID","Burley","16","031",1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8915120854413,66.8103448275862,66.7212190056836,66.3775742245388,71.5949820788531,71.6147987317342,71.134029500965,70.5766967438211,71.2584839472279,71.5949820788531,77.8546712802768,74.0845542323941,74.648149333504,76.1051080550098,75.596891618905,71.7614134047325,70.8639267423554,72.2800925925926,67.8558482451425,72.3240115718419,72.81832851672,77.071190971191,77.9480346435709,77.7529761904762,74.1626794258373,73.3652312599681,73.3652312599681,72.0507083828126,73.9087301587302,78.7323943661972,78.9495305164319,83.1683168316832,81.9610778443114,74.1195551436515,82.3061730112901,85.6746031746032,83.4260289210234,85.4166666666667,87.1212121212121,86.0122569737954,87.0245139475909,83.416087388282,84.051724137931,83.6287275942448,81.6666666666667,81.5268065268065,78.3536585365854,81.7423230974633,86.2255233475811,88.8279403073286,89.6976263738096,89.6976263738096,80.9518653337622,81.2749003984064,81.2749003984064,82.0002972734865
"Seward","KS","Liberal","20","175",1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.108509032369,101.963266618439,99.0675990675991,101.679929266136,97.9766759129798,97.7011494252874,97.9158808843867,95.61519464483,95.2380952380952,96.7302452316076,96.5909090909091,96.716648097714,96.7071057192374,97.2222222222222,98.3753189243086,98.8049201334703,96.0327689503872,95.3160320111664,96.7269068487744,97.1867007672634,97.6406333758688,98.3899821109123,98.3899821109123,96.1070559610706,92.1508625635925,91.4238134887594,92.3611111111111,90.3647089418551,88.4882985452245,88.8403990024938,91.1246537355175,92.0289855072464,90.9995027349577
"Hockley","TX","Levelland","48","219",1546,60.8890769544069,56.3674812030075,62.8075557266932,64.0232974910394,63.3769322235434,62.1911940905296,62.7262225644975,61.6561656165617,59.7669426556271,60.6483751225662,60.6483751225662,61.0787033235934,60.652835187828,61.8084064079164,61.7152342771904,61.2764303817893,59.0415964837324,59.5408683788853,59.7516099356026,61.9247865101594,61.9992910315491,60.4298412193555,60.6447494414299,60.6447494414299,60.9210282839962,60.5361771819651,60.9210282839962,61.0555555555556,60.2268699042893,60.2268699042893,59.8735491851664,55.4883389451058,62.9584892271965,61.9167714696371,60.3556789679962,58.9506172839506,55.3287197231834,54.9501268232436,57.5721153846154,57.5904055183946,60.8516483516484,66.8419963874509,69.5988740323716,67.8117782909931,61.2712490761271,60.7730263157895,60.5627705627706,61.2712490761271,64.9249422632794,66.5071770334928,68.5040730343532,65.7962241500374,63.5280095351609,66.1220033275354,66.1725780836421,68.7571921749137,68.8148148148148,71.6108886777946,67.8941099078988,66.2742132816311,67.3894233830468,67.7392040643523,64.890514241849,65.6977986126755,70.1945894636925,72.4066193881544,75.0424528301887,75.7128221473454,76.3228332091565,75.312485593405,73.2127476313523,72.5306063434358,75.6929637526652,78.253223915592,76.1285386381025,72.6552179656539,72.5674016736461,74.5002320542604,78.4351145038168,79.1393623982563,78.7139689578714,79.2732085323529,77.6081424936387,76.780568135035,76.5573881795035,76.780568135035,76.5365711399896,76.334208223972,77.7934864419537,73.1923128195022,76.2426284751474,73.8362760834671,74.7816275409258,76.2777693798057,77.0742040599809,74.9393901637603,74.9393901637603,75.9149600874275,77.9327607590621
"Bibb","AL","Birmingham","01","007",1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8742753623188,83.079445571332,83.1725490196078,89.7329650092081,92.7449724131358,88.7414825046041,87.75,89.301214439336,88.8694638694639,87.3543123543124,84.1620506136635,84.5117845117845,82.0527859237537,82.0527859237537,80.9725378787879,85.6002863671864,93.3189655172414,87.4309392265193,82.7328002079081,82.5905456883469,85.9213914706294,83.7696335078534,87.3626373626374,79.5239731317683,78.3877995642702,81.314044426919,81.0503677765523,81.9016131082377,80.8806685877285,78.3877995642702,80.8062638258237,80.6601466992665,80.8062638258237,82.9854194244882,82.9854194244882,83.0562659846547,81.9260656395607,81.3137755102041,82.447886690565,82.4842309558467,84.8135798363397
"Randolph","AL",,"01","111",1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4227941176471,87.0028409090909,90.8636363636364,92.7857142857143,97.877358490566,98.2111660177698,100.014401103231,98.5449735449735,94.9936628643853,93.9189189189189,100.667892723343,94.5179584120983,92.9824561403509,94.5179584120983,100.900120978035,99.3975903614458,99.0409004438808,92.1428571428571,94.724368039286,91.2488645471547,89.6601317949633,90.3012048192771,92.1428571428571,100.558853114268,105.03003003003,106.752380952381,117.435897435897,115.225118483412,111.886632825719,111.577380952381,110.972222222222,111.074074074074,116.157835000513,116.157556270096,118.75,118.75,118.961284230406,124.176792086363,119.195080332443,122.920731707317,119.195080332443,118.855642115203,119.826763614157,119.626871042026,118.882897934386,118.75,115.8984375,108.680555555556
"Pointe Coupee","LA","Baton Rouge","22","077",1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.998701006539,154.032456356036,152.040816326531,152.040816326531,148.547423957114,135.930442954526,145.054031587697,133.139534883721,132.727272727273,126.938779880229,131.632653061224,131.806930693069,128.261627906977,126.662790697674,127.325581395349,148.205128205128,158.769227845057,155.757179652286,155.757179652286,150.6,134.247176434676,147.809419496166,142.46248198416,154.836573010637,174.514563106796,176.74919841252,171.792899226978,169.07123534716,178.983833718245,180.883242589232
"Union","LA","Monroe","22","111",1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0794847628024,81.8764568764569,74.1137675185491,77.8061955437637,74.3375174337517,81.8764568764569,80.0957207207207,74.1137675185491,82.7927771810628,88.9949109414758,83.4460337698992,87.2984684362369,87.5400641025641,87.3906705539359,86.728664990029,79.9816102184778,84.4433399602386,85.4612693637865,86.5921787709497,86.5921787709497,86.8858329752184,85.8053967428967,87.0352941176471,75.2495591930804,84.848719547166,91.3448349285027,90.7441016333938,90.2120688428348,90.8701351078846,91.0692588092345,88.2486388384755,79.8621985593486,90.9961685823755,96.57964008512,92.1908893709328,95.1851851851852,90.8389825541641,85.0653048609481,79.5609502569489,73.1707317073171,80,89.4192967884828,81.5548780487805,87.5673854447439,89.8881687635023,88.8816117764471,86.6525423728814,94.147582697201,85.1420414983986,88.6313020716828,88.6313020716828,89.975845410628,93.9393939393939,100.48737920688,91.7487684729064
"Adair","OK",,"40","001",1551,74.8106060606061,79.5454545454545,85.9375,79.5454545454545,78.5244704163623,77.1863423510383,72.3809523809524,72.744014732965,74.7255710659898,72.744014732965,73.3240223463687,73.3779761904762,71.1788765312701,76.7746913580247,75.8482142857143,71.1179947060971,68.3482142857143,68.7797619047619,68.125,69.1823899371069,69.1894092542677,68.125,66.5178571428571,65.9811269307865,62.8541666666667,65.9811269307865,69.2446603150881,66.8274325626204,66.3781342182891,66.2979351032448,69.1823899371069,70.0091676061398,71.4285714285714,69.4339622641509,69.4339622641509,68.4367167919799,68.9759036144578,69.4339622641509,66.6666666666667,69.4339622641509,69.7801382812933,71.976911976912,71.4285714285714,71.1805555555556,71.6845027017899,72.6868686868687,68.3865017361111,65.6742046100154,69.9466344793435,67.3452944383929,63.0657881845792,64.520474137931,61.4385614385614,62.0054078869108,61.4385614385614,61.0119047619048,61.0119047619048,61.0119047619048,64.9739583333333,58.8689814284077,56.7655069633589,55.9006211180124,55.9006211180124,53.7634408602151,52.1980859025576,53.4774651109586,58.078141499472,62.746062992126,58.8298251872993,60.3448275862069,58.25,58.1896551724138,59.5151815685078,58.534540833512,62.5,54.9725137431284,62.5,65.85023642229,63.2925653768637,62.7040816326531,63.3899089781443,64.3979057591623,63.6950158717071,65.407220822838,64.9352272727273,66.6005815490352,69.3376068376068,69.1758654568572,69.2307692307692,66.6666666666667,66.5,61.8279569892473,62.8925639557083,63.4457671957672,65.8454171142141,63.9285714285714,71.0526315789474,71.0526315789474,69.9734278122232
"Grainger","TN","Knoxville","47","057",1552,111.805289023129,114.245581787848,113.539866809549,113.065610859729,119.238578680203,121.305502564707,116.637630662021,122.214571011504,127.210592691321,113.025784753363,111.586129580949,111.586129580949,110.595744680851,106.825657894737,108.365019011407,110.642857142857,109.480381846129,104.248313675246,97.9959919839679,97.695530726257,96.1539175291278,94.1569676522063,93.2345060577819,90.9719694211868,93.9507860560492,92.7175091172517,94.870032544197,90.741941742905,94.6994235870231,99.3373094764745,99.1946022727273,100.131978908189,100.302419354839,101.536458333333,108.902685119849,103.928365106875,103.62962962963,99.6307237813885,101.417751896126,99.6307237813885,103.876446759259,104.827586206897,104.827586206897,108.956386292835,108.956386292835,112.364696086595,114.238918108181,112.416723043297,109.89645385383,112.364696086595,112.416723043297,118.262718476904,112.870967741935,113.606242799539,112.529233870968,111.685823754789,111.461538461538,111.936661877395,108.03125,109.288194444444,107.446994408201,107.686781609195,110.972222222222,114.574379178606,115.226593625498,116.394269924375,114.88603478203,115.472555768512,114.709762532982,116.365864236023,114.270090505633,120.290456431535,119.763670187151,118.60119047619,116.537102473498,113.9440900021,114.513888888889,109.895547003848,117.742660984848,118.808873638172,120.253164556962,112.961567445365,112.443778110945,111.281765676568,109.950522264981,111.81906614786,113.035714285714,111.041666666667,111.281765676568,117.956349206349,119.302851025468,121.134217224339,127.5,129.798549107143,121.753246753247,119.040247678019,112.943630090913,117.33746130031,131.034351145038
"Payette","ID","Ontario","16","075",1553,93.3940288713911,96.1538461538462,96.1161387631976,94.8727924145918,94.306707394277,93.5748748838743,90.0935904707884,89.2857142857143,89.9724046896437,86.6897338772339,85.7920366657118,82.3937426210153,81.3215028162976,81.0725552050473,80.9814458978548,76.391748495407,77.1341463414634,76.1703601108033,76.4898851831602,74.916573971079,75.0309661436829,75.6493506493507,72.2226259689922,66.0267349260523,66.6666666666667,65.1061776061776,68.0321872713972,58.7918015102481,57.8034682080925,58.1477732793522,59.6202043570465,63.9647326507395,66.1931818181818,69.2551923731699,78.5134427991571,78.9339975020945,77.5956621351358,75.6517982368263,77.39981631429,79.6723752792256,78.9491196006964,78.8451265211006,80.3984788359788,81.2355324074074,80.2047704331744,79.4783464566929,82.7797760964338,75.1197004024226,76.9314516129032,76.3888888888889,78.1685870224378,77.8648140552365,78.4796281104731,80.207896432846,83.9160839160839,84.6976475319192,87.3122772781266,89.4804361770366,86.3552433631188,92.3145016834006,90.9937920875421,89.84375,90.0378310214376,97.1450617283951,94.7507016353798,94.6414379632068,91.538978270745,91.5875363891616,90.7194710524012,89.3488331109489,95.5776452824345,85.1325757575758,95.0545812186552,95.5776452824345,98.2682967263595,102.809917355372,102.886977886978,103.860430586488,101.6967126193,99.4369369369369,99.4369369369369,98.3606557377049,98.1206643948163,94.2796610169491,94.2249240121581,101.473685843515,103.046718706561,103.959945994599,107.551717204814,105.642834241744,106.389986824769,106.981981981982,106.115238927739,102.754934210526,109.574423248144,114.729711903352,113.308144416457,118.515973892133,123.715304185312
"Wyandot","OH",,"39","175",1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7262961618428,66.8152866242038,77.9340514797791,81.2772925764192,79.2629451411166,81.2772925764192,82.5994900949478,80.3146243856506,72.0447417589751,62.8739046174587,59.7634620708749,63.6690103402757,64.5474137931034,64.3289748612104,64.5474137931034,68.4055118110236,62.0788424050872,69.375,71.7251147446931,74.2079207920792,75.5232558139535,73.8263773913677,75.4927726675427,75.4927726675427,75.4927726675427,74.4337044950283,71.3605442176871,75.6557749800596,73.9797591309581,76.8522779567418,72.9166666666667,72.7069351230425,69.8144104803494,68.8022284122563,69.1992406384048,70.0828937452901,75.8219696969697,81.1688311688312,83.6407833760078,74.9166666666667,67.5675675675676,62.6765536723164,62.6765536723164,70.8333333333333,75.8462519623234,75.2256770310933,78.5006157635468,86.884233250104,83.732459908362
"Emanuel","GA",,"13","107",1555,,,,,,,,,,,,66.4142330753455,67.8175092478422,66.4142330753455,65.0109569028488,62.8156565656566,62.8156565656566,63.4887005649718,62.3810275448267,58.0659696297474,61.1402498560449,59.0101526874769,59.0101526874769,60.7344632768362,61.5460364352536,61.5460364352536,62.9445255305347,63.0733944954128,63.4887005649718,58.0659696297474,58.4255842558426,58.4255842558426,55.8674901740595,56.4335170888537,57.421451787649,57.7063550036523,58.0659696297474,63.4887005649718,63.2810475301923,63.4887005649718,63.4887005649718,62.4078171091445,63.0733944954128,62.3156342182891,63.0733944954128,63.4887005649718,63.0733944954128,63.0733944954128,60.1581356637536,58.4255842558426,62.3138711246633,61.7977528089888,58.4255842558426,63.3,72.2729688742854,71.4283333333333,72.5401496102161,72.411003236246,73.2945790306362,69.0720677956637,69.0720677956637,67.0731707317073,68.5483870967742,65.7407407407407,64.7580095432856,58.6175774815155,65.6635802469136,70.5160266752716,73.1693934792994,74.5562130177515,76.2659733550843,71.4708877863827,68.5074299426931,71.2988449913644,69.1464040396973,70.9397828594445,67.6136363636364,67.5779251236568,65.9908297268507,64.6523716699155,64.6523716699155,64.7516198704104,67.2904191616767,62.8215743194918,64.7279549718574,64.7279549718574,68.75,67.6136363636364,66.4790174002047,68.0435783064288,64.7279549718574,64.7279549718574,67.4576271186441,64.410251269714,63.9367816091954,66.7466756638749,62.7441860465116,64.8584905660377,71.0229051227094
"Hopewell City","VA","Richmond","51","670",1556,108.469363380451,105.400843881857,104.964285714286,103.514127451613,105.14894005848,104.121291035354,104.121291035354,103.238866396761,102.19764304581,102.614379084967,102.179836512262,101.204168165818,98.7450462351387,96.1509992598075,96.6,93.8767570139508,96.0851648351648,92.2968813593814,90.3283932620667,89.2857142857143,87.8119246031095,85.8382936507936,84.0833333333333,84.2190864973662,83.6699205789629,84.2490842490842,86.1590038314176,85.8767985611511,86.9502174963751,84.915611814346,85.7230392156863,86.7052023121387,83.342123769339,82.51953125,86.2403100775194,82.9817158931083,82.9059829059829,81.5846630683291,84.3023255813954,84.3023255813954,84.5774291497976,85.5437665782493,85.6583549557488,85.1511856924761,81.6618041575769,79.8934356817178,79.7481256653605,79.3950051626226,78.8505610874032,75.8803571542813,76.3888888888889,78.1127861529872,77.7670343014938,77.7670343014938,77.422480620155,79.7101449275362,84.1599920479237,86.1361771944217,83.3942940746159,85.27318640955,83.3638137039746,87.1599548586363,88.717067583047,88.8674092123009,88.819613091434,91.7782026768642,90.5068382944489,90.7323395981853,89.2857142857143,88.6743215031315,84.2015011132658,84.2760180995475,78.9734171723225,80.5412371134021,81.5539739027283,84.2141761259408,85.1799242424242,85.0591715976331,84.6460618145563,84.0807174887892,85.8377425044092,82.9473684210526,82.918831082341,81.7884405670665,82.6491025909631,84.6465390279823,88.1488347457627,86.7361111111111,88.8157894736842,85.8267716535433,86.4133858267716,85.9047153065404,86.8929696691325,85.9047153065404,85.9826589595376,85.0806451612903,83.8150289017341,86.1928104575163,85.270874542719
"George","MS",,"28","039",1557,83.8419913419913,84.0236686390533,82.2941176470588,79.0638836179633,78.9185905224787,78.8200658391728,79.0613535736875,78.9887070259452,78.9185905224787,77.7970011534025,78.9185905224787,72.6363636363636,74.452859024218,74.8814358311063,74.8677248677249,74.452859024218,77.2272727272727,74.9166666666667,75,77.656327338723,76.7567567567568,74.4805781391147,72.5454545454545,71.4285714285714,71.3809523809524,69.2427484162513,68.3747855917667,68.0109364319891,65.3611303344867,68.0963773069036,69.6413103771975,69.754713297635,71.6666666666667,74.9348811757348,71.9367241059848,71.9132734780567,70.2162162162162,69.6371426086383,69.7424892703863,68.2087008821171,65.4911838790932,67.5135135135135,71.2074303405573,69.9787995796574,71.0552737264849,73.7258782780802,73.3435497500515,76.5040971822887,75.8787387893227,75.9068129049881,77.3346633371098,71.1775878442545,75.3291676794223,77.618486346481,77.5623268698061,78.125,76.3085042976347,75.6913522644422,76.8808347062054,75.3722357558156,74.4858254585881,77.3002088600637,75.4805052169138,77.0192536122211,78.9805819025403,76.1014446249193,77.6426566884939,78.2009724473258,78.2009724473258,74.5033112582781,74.9666666666667,77.2387713437268,75.6530431552073,74.2138543921613,81.6239316239316,83.2535885167464,82.9995114802149,81.5018315018315,80.940041046424,78.475509990949,77.0474137931034,80.1707779886148,77.3942093541203,73.815987933635,73.9516510549721,72.1821645701725,72.7702753301216,73.8791423001949,74.0740740740741,72.926162260711,77.299121738824,77.5265343793263,77.7884806355511,77.4586473013473,77.6671914115846,75.1515151515152,70.2688728024819,74.75876508531,76.2295744672912
"Taylor","FL",,"12","123",1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7393364386509,84.3686698176907,86.2068965517241,86.8754115863757,77.6553106212425,75.6493506493507,76.1730652041438,78.5,76.7252464637805,80.9096835176151,85.6201975850714,78.8981288981289,75.4404160654161,72.1445951417004,71.9207692307692,72.3684210526316,78.1992753623188,71.9207692307692,74.793875147232,78.8770954015171,78.8770954015171,84.5721889875885,85.4001792388071,79.9797434166104,79.222636900974,79.136690647482,76.351580447986,78.0803571428571,76.9154405186297,79.476861167002,74.8974290088455,77.1136050004059,76.882693800089,75.9431651151396,77.7676301434108,77.0618556701031,75.9621877110061,75.9526764130729,75.9621877110061,84.8045599900028,84.7816871555744,86.843030959384,86.6104868913858,83.1589958158996,81.0613179991771,76.5882103477523,81.3904196693514,73.9130434782609,79.4666666666667,82.9865145228216,79.4797687861272,81.836839404823,82.2917806409898,80.4148360029,85.0642398286938,86.9994196169472,86.9994196169472,86.9994196169472,87.0794021059216,89.4186806009144,95.4032957502168,95.4653937947494,95.4653937947494,103.476407284768
